index,Unnamed: 0,source,author,title,description,url,urlToImage,publishedAt,content,row_id,sentiment_type,sentiment_score
31,id,bbc-news,,Joe Allen: The Welsh Pirlo will be missed,"He prefers to be known as an average Joe, but the Welsh Pirlo, Joe Allen, will be missed massively by the Wales national team.",https://www.bbc.co.uk/sport/football/64560833,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/13E2F/production/_128555418_gettyimages-545224502.jpg,2023-02-08T11:53:15Z,"Joe Allen's first Wales involvement came in 2005 when he represented Wales under-17s
The Welsh Xavi, even The Welsh Pirlo. 
Neither moniker sat comfortably with Joe Allen who once remarked he'd be … [+6258 chars]",31,compound,-0.3252
32,id,bbc-news,,Eiffel Tower lights up in support of women protesting in Iran,"The Paris landmark displays the message ""Femme, Vie, Liberte"" in French meaning ""Women, Life, Freedom"".",https://www.bbc.co.uk/news/av/world-europe-64294859,https://ichef.bbci.co.uk/news/1024/branded_news/8125/production/_128316033_p0dws5xs.jpg,2023-01-16T20:53:00Z,"The Eiffel Tower in France has lit up with messages of support for protesting women in Iran.
The slogan ""Femme, Vie, Liberte"" was seen on the landmark in Paris, which translates to ""Women, Life, Fre… [+102 chars]",32,compound,0.0516
33,id,bbc-news,https://www.facebook.com/bbcnews,Knowsley: Government trying to end 'excessive' use of asylum hotels,"Foreign Office Minister Andrew Mitchell says the violence in Knowsley was ""completely unacceptable"".",https://www.bbc.co.uk/news/uk-england-merseyside-64616707,https://ichef.bbci.co.uk/news/1024/branded_news/231D/production/_128598980_7c757dd2a219adf019f216ee02d648765b4af0d1.jpg,2023-02-12T11:00:39Z,"Media caption, A police van was set on fire outside a hotel housing asylum seekers
The government has said it is trying to stop the ""excessive use of hotels"" to house asylum seekers after violence o… [+2992 chars]",33,compound,-0.8271
34,id,bbc-news,https://www.facebook.com/bbcnews,Charities call for Knowsley asylum violence condemnation,The call came after 15 people were arrested after protests in Knowsley turned violent on Friday.,https://www.bbc.co.uk/news/uk-england-merseyside-64631509,https://ichef.bbci.co.uk/news/1024/branded_news/231D/production/_128598980_7c757dd2a219adf019f216ee02d648765b4af0d1.jpg,2023-02-14T07:24:45Z,"Political leaders must ""take a clear stand"" and condemn violence against asylum seekers, charities have said.
An open letter, co-ordinated by coalition campaign Together With Refugees, warned disord… [+3199 chars]",34,compound,-0.4588
35,id,bbc-news,https://www.facebook.com/bbcnews,Crisis upon crisis: Why it's hard to get help to Syria after earthquake,Little foreign aid has arrived in the country - and promises of better access may not change much.,https://www.bbc.co.uk/news/world-middle-east-64600913,https://ichef.bbci.co.uk/news/1024/branded_news/1697B/production/_128593529_syria.jpg,2023-02-11T05:11:01Z,"A crisis within a crisis within a crisis - such is the blighted landscape of Syria, now reeling in the wake of a crushing earthquake and a decade and more of debilitating war.
The country's seismic … [+7795 chars]",35,compound,-0.9636
36,id,bbc-news,,Morocco's shock World Cup run - and the Englishman who helped plot it,"Harrison Kingston was part of Liverpool's Champions League and Premier League success. In 2020, he swapped it all to work with Morocco.",https://www.bbc.co.uk/sport/64353402,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/A95E/production/_128385334_df926195cccdb96b92a6c4fe9b93e4a58d91b491.jpg,2023-01-24T00:01:17Z,"Harrison Kingston, third from left on the back row, worked for Cardiff, Tottenham, Burnley and Liverpool before becoming the director of performance analysis for Morocco
""This is the question that e… [+17671 chars]",36,compound,0.0
37,id,bbc-news,,Iran Chess player exiled for refusing headscarf,"Newshour's Razia Iqbal spoke to Iranian Chess player, Sara Khadem, who is now living in exile in Spain after refusing to wear a headscarf. She isn't able to return for fear of arrest and imprisonment.

Also in the programme: Tax officers have searched BBC off…",https://www.bbc.co.uk/programmes/w172yfcgdzqzd6c,https://ichef.bbci.co.uk/images/ic/1200x675/p0f25fg1.jpg,2023-02-14T15:34:00Z,"Interviews, news and analysis of the days global events.",37,compound,0.0
38,id,bbc-news,,The barber using Call of Duty to speak to his family in Iran,Communication tools like WhatsApp have been restricted in the country amid an ongoing crisis.,https://www.bbc.co.uk/news/av/uk-england-birmingham-64337682,https://ichef.bbci.co.uk/news/1024/branded_news/FA19/production/_128352046_p0dxj4c1.jpg,2023-01-19T16:23:43Z,"A barber in the West Midlands has revealed how he is using the mobile phone game Call of Duty, to speak to his family in Iran.
Communication tools like WhatsApp have been restricted in the country a… [+212 chars]",38,compound,-0.0258
39,id,bbc-news,,Iran protesters among prisoners pardoned by leader,"Iran's Supreme Leader Ayatollah Khamenei is pardoning a large number of prisoners, including some of those arrested during the past months of protests. We'll hear a view from Tehran.

Also in the programme: The former Pakistani President, Pervez Musharraf has…",https://www.bbc.co.uk/programmes/w172yfcfpg3xfr2,https://ichef.bbci.co.uk/images/ic/1200x675/p0f17dsm.jpg,2023-02-05T22:20:00Z,"Iran's Supreme Leader Ayatollah Khamenei is pardoning a large number of prisoners, including some of those arrested during the past months of protests. We'll hear a view from Tehran.
Also in the pro… [+312 chars]",39,compound,-0.1779
40,id,bbc-news,https://www.facebook.com/bbcnews,Hamline University professor who lost job over Muhammad art sues,A university professor showed artwork depicting the founder of Islam. It touched off a debate.,https://www.bbc.co.uk/news/world-us-canada-64243344,https://ichef.bbci.co.uk/news/1024/branded_news/15314/production/_128340868_lopez.png,2023-01-18T21:29:18Z,"A professor who was let go from her job after showing a class an artwork depicting the Prophet Muhammad has sued her former university, alleging religious discrimination and defamation. 
The case ha… [+5461 chars]",40,compound,0.34
41,id,bbc-news,,Some anti-government protesters pardoned in Iran,"The Supreme Leader Ayatollah Khamenei issued them in response to a proposal by the head of the judiciary. Also: Pakistan's former president and military ruler, General Pervez Musharraf, has died in exile at the age of seventy-nine, and a prominent British fam…",https://www.bbc.co.uk/programmes/p0f17y1c,https://ichef.bbci.co.uk/images/ic/1200x675/p0d17xyt.jpg,2023-02-06T00:00:00Z,"The Supreme Leader Ayatollah Khamenei issued them in response to a proposal by the head of the judiciary. Also: Pakistan's former president and military ruler, General Pervez Musharraf, has died in e… [+167 chars]",41,compound,0.0
42,id,bbc-news,,Turkey-Syria quake worst natural disaster in a century,"The comments were made by the United Nations humanitarian chief Martin Griffiths. Also: Canada's prime minister, Justin Trudeau, has said a United States military fighter jet, acting on his orders, has shot down a high-altitude airborne object over the northw…",https://www.bbc.co.uk/programmes/p0f2m86b,https://ichef.bbci.co.uk/images/ic/1200x675/p0d17xyt.jpg,2023-02-12T00:12:00Z,"The comments were made by the United Nations humanitarian chief Martin Griffiths. Also: Canada's prime minister, Justin Trudeau, has said a United States military fighter jet, acting on his orders, h… [+182 chars]",42,compound,0.7351
43,id,bbc-news,,UN humanitarian chief visits epicentre of Turkey’s earthquake,UN humanitarian chief martin Griffiths visits epicentre of Turkey’s earthquake; also in the programme Iran marks the anniversary of the Islamic revolution after months of anti-government demonstrations; and British MPs enraged by a planned visit of the govern…,https://www.bbc.co.uk/programmes/w172yfcg1qfkqgs,https://ichef.bbci.co.uk/images/ic/1200x675/p0f2k2k1.jpg,2023-02-11T14:39:00Z,UN humanitarian chief martin Griffiths visits epicentre of Turkeys earthquake; also in the programme Iran marks the anniversary of the Islamic revolution after months of anti-government demonstration… [+174 chars],43,compound,-0.2263
44,id,bbc-news,,Syria accuses West of withholding earthquake aid,"Syria has received earthquake aid from Iraq, Iran, the UAE and Egypt. The Syrian government has also officially asked the European Union for help. Also on the programme: a Peruvian congressman explains why he does not want elections this year; and, code break…",https://www.bbc.co.uk/programmes/w172yfcg1qf9zqj,https://ichef.bbci.co.uk/images/ic/1200x675/p0f1xzqg.jpg,2023-02-08T22:07:00Z,"Syria has received earthquake aid from Iraq, Iran, the UAE and Egypt. The Syrian government has also officially asked the European Union for help. Also on the programme: a Peruvian congressman explai… [+305 chars]",44,compound,0.4019
45,id,bbc-news,https://www.facebook.com/bbcnews,Sandi Toksvig: I can't let the Church of England hurt LGBT people,"Church of England synod will vote on plans to allow blessings, but not marriage, for gay couples.",https://www.bbc.co.uk/news/uk-64561692,https://ichef.bbci.co.uk/news/1024/branded_news/267F/production/_128555890_211186b5-b879-48ec-86ec-46b458a68801.png,2023-02-08T06:01:21Z,"Media caption, Sandi Toksvig says she is concerned about the effects on the mental health of the LGBTQ+ community
Sandi Toksvig says she was reluctant to speak out about the Church of England's posi… [+4358 chars]",45,compound,-0.25
